authorUrl,photoUrl,name,authorTitle,since,company,bioFull,xUrl,xHandle,linkedinUrl,linkedinID,themeTitle,themeDesc,themeReviews,numAnalysis,numInvGroupResearch,numBlogPosts,numComments,numLikes,numFollowers,numFollowing,scrapedDate
https://seekingalpha.com/author/bujon-capital,https://static1.seekingalpha.com/images/users_profile/060/900/905/extra_large_pic.png,Bujon Capital,,Seeking Alpha Analyst since 2024,,"For almost a decade, I held research analyst positions in various investment firms, mostly in Toronto. In the summer of 2021, I left the city and moved in a yurt I built in the boreal forest. I went from living in downtown Toronto to living alone in the woods approximately 100km away from the closest paved road or grocery store.In an attempt to find out who I truly am, I purposely destroyed my previous life and burned it to the ground. I am in the process of being born again, and I know the next few years will be the most incredible of my life.The longer I stay in the woods, the deeper I understand the fundamental role of energy and commodities. Self-sufficiency does not exist, whether in nature or in society. On a personal level, I simply replaced my relationships with grocery stores and utility providers with natural ecosystems, and, ultimately, with God. I did not become self-sufficient. I merely changed on whom I am depending on. Knowing that I am able to fulfill all of my basic needs even when alone in the woods allowed me to replace with love the feeling of anxiety that I had in the city. I now have the deep conviction that I have the capacity to thrive in almost any environment. There is a shock at the beginning, but over time, I learn from my mistakes, and I grow into my new environment. Although my relationship with financial markets changed over time, my passion is still alive and well. I deeply understand the importance of timing when it comes to going against the crowd, as it ran over me a few times before. I am more comfortable on the periphery of a crowd while trying to anticipate where the mass is moving next.The rule is that I am generally too early when entering a trade. For example, I got involved in the uranium trade in early 2015, and the cycle took much longer to turn than I had initially expected. Once the bull run began in 2021, I was out of the trade as my patience got exhausted. Although it is far from being my only mistake of this kind, it is a big one. Getting the thesis right is the easiest part. Getting the timing right is the hardest part. Only when those two variables are combined that big money is made, and only masters of their art can do it. My previous mistakes indicate that I still have much to learn before becoming one of them. My journey on financial markets started when I was 14. After almost a decade in the investment industry and two years alone in the woods, I understand that my journey is spiritual. For this reason, comparing my returns to those of other people or other indices is self-defeating. My only basis of comparison is my former self and nothing else. My goal is to grow as a human being, to make mistakes, to learn from them, and to be better next time. If I can learn something from the mistakes of others, it is a bonus, but it is easier said than done. It is my own mistakes that provided the bulk of my experience.Writing has always been an essential part of my research process. Now that I am independent, I wish to make my research available to everyone, instead of a select group of individuals, as it has been for the last decade or so. This profile should be seen as the personal notebook of a personal life journey. I am not here to teach anything to anyone, I am here to share.I can only guarantee that I will make missteps along the way. If I get something right, tell yourself that I got lucky. I do not recommend anything to anyone, and if you read what I write too seriously, you may end up alone in the woods, so be careful.",https://twitter.com/BujonCapital,BujonCapital,None,None,,,,17,,,47,46,175,1,2024-10-31
https://seekingalpha.com/author/danil-kolyako,https://static2.seekingalpha.com/images/users_profile/049/396/430/extra_large_pic.png,Danil Kolyako,,Seeking Alpha Analyst since 2018,,"In the investment world, there's no lack of analysis. However, there's a catastrophic lack of sensible, unbiased, actionable analysis. I want to be one of those who change that for the better.My email: danil (dot) kolyako (at) gmail.com. ",None,None,None,None,,,,196,,1,603,405,1.64K,40,2024-10-31
https://seekingalpha.com/author/brad-thomas,https://static1.seekingalpha.com/images/users_profile/000/330/973/extra_large_pic.png,Brad Thomas,Investing Group,Seeking Alpha Analyst since 2010,Wide Moat Research,"Brad Thomas has over 30 years of real estate investing experience and has acquired, developed, or brokered over $1B in commercial real estate transactions. He has been featured in Barron's, Bloomberg, Fox Business, and many other media outlets. He's the author of four books, including the latest, REITs For Dummies.Brad, along with HOYA Capital, lead the investing group iREIT®+HOYA Capital.  The service covers REITs, BDCs, MLPs, Preferreds, and other income-oriented alternatives. The team of analysts has a combined 100+ years of experience and includes a former hedge fund manager, due diligence officer, portfolio manager, PhD, military veteran, and advisor to a former U.S. President. Learn more",http://www.twitter.com/rbradthomas,rbradthomas,https://www.linkedin.com/in/rbradthomas,rbradthomas,iREIT®+HOYA Capital,Enrich Your Retirement with Safe and Reliable REIT Income,456.0,4.21K,8.18K,740,81.53K,46.24K,117.91K,410,2024-10-31
https://seekingalpha.com/author/ricardo-fernandez,https://static2.seekingalpha.com/images/users_profile/048/642/490/extra_large_pic.png,Ricardo Fernandez,,Seeking Alpha Analyst since 2022,,"Experience is difficult to learn.  After 30 plus years of critically analyzing the nuts and bolts of businesses as diverse as airlines, oil, retail, mining to fintech and ecommerce plus the macro, monetary and political drivers. I continue to immensely enjoy learning and applying my experience to unravel, comprehend and benefit from new ideas, technology, innovation and business models.  In addition, living through multiple crises, tequila, Asia, dotcom, 9/11, the great recession and the Covid19 pandemia, plus a stint at entrepreneurialism (Export, Factoring and Printing) provides for an extraordinary base of experience to be applied across multiple disciplines.",None,None,https://www.linkedin.com/in/rfjj/,rfjj,,,,170,,,1.15K,225,1.91K,22,2024-10-31
https://seekingalpha.com/author/trend-investing,https://static2.seekingalpha.com/images/users_profile/037/628/986/extra_large_pic.png,Trend Investing,Investing Group Leader,Seeking Alpha Analyst since 2015,Trend investing,"The Trend Investing group includes qualified financial personnel with a Graduate Diploma in Applied Finance and Investment and well over 20 years of professional experience in financial markets. They search the globe for great investments with a focus on trending and emerging themes. The current focus is on electric vehicles, the EV metals supply chain, stationary energy storage and AI.They lead the investing group of the same brand name, Trend Investing. Features of the service include: Access to the Trend Investing portfolio, 7 monthly news updates, a monthly macro trends update, stock watchlist, CEO interviews, and direct access to the community and group leaders in chat.",None,None,https://www.linkedin.com/in/matt-bohlsen-35745426,matt-bohlsen-35745426,Trend Investing,Trend Investing looks at investment trends for professional investors. ,29.0,987,1.02K,10,6.21K,1.91K,26.64K,170,2024-10-31
https://seekingalpha.com/author/deep-value-investing,https://static.seekingalpha.com/images/users_profile/060/524/232/extra_large_pic.png,Deep Value Investing,,Seeking Alpha Analyst since 2024,,"Small deep value individual investor, with a modest private investment portfolio, split approx. 50%-50% between shares and call options. I have a B.Sc. in aeronautical engineering and over 6 years of experience as an engineering consultant in the aerospace sector. The latter statement is not relevant in any way whatsoever to my investment style, but I thought to add it for self-indulgent purposes. I have a contrarian investment style, highly risky, and often dealing with illiquid options. How illiquid? Well, you can land a Jumbo on the spread and still have clearance for take-off. From time to time, I buy shares, mostly to not be categorized as a degen by my fellow investor friends, therefore the 50%-50% allocation. My timeframe tends to be between 3-24 months.I like stocks that have experienced a recent sell-off due to non-recurrent events, particularly when insiders are buying shares at the new lower price. This is how I often screen through thousands of stocks, mainly in the US, although I may own shares in banana republics. I use fundamental analysis to check the health of companies that pass through my screening process, their leverage, and then compare their financial ratios with the sector, and industry median and average. I also do professional background checks of each insider who purchased shares after the recent sell-off. I use technical analysis to optimize the entry and exit points of my positions. I mainly use multicolor lines for support and resistance levels on weekly charts. From time to time I draw trend lines, taken for granted, in multicolor patterns. Note: I tried to keep my introduction as real, and authentic as possible. I dislike empty suits, high-level BS, deep-level BS, unnecessary jargon, and self-indulgent, third-person written introductions with an air of superiority.Thanks for reading my introduction! ",None,None,None,None,,,,109,,,59,87,530,,2024-10-31
https://seekingalpha.com/author/innovation-sustainability-growth,https://static1.seekingalpha.com/images/users_profile/053/124/469/extra_large_pic.png,Innovation Sustainability Growth,,Seeking Alpha Analyst since 2021,,"Economist. In my free time, I like studying innovative companies. I have fun while doing this, yet, I consider it a serious activity.",None,None,None,None,,,,18,,,53,131,389,10,2024-10-31
https://seekingalpha.com/author/ralph-wakerly,https://static1.seekingalpha.com/images/users_profile/006/555/621/extra_large_pic.png,Ralph Wakerly,,Seeking Alpha Analyst since 2018,,"I am an investor, entrepreneur and consultant with over 35 years of investment experience. I employ a macro-style, passive, index-based all-weather investment approach. I emphasize capital preservation, with a value orientation and contrarian bent. I manage and advise on family portfolios collectively valued in the eight-figure range. Background includes a B.S. Industrial Engineering and MBA in investments from University of Illinois, Urbana-Champaign, plus 11,000+ hours of investment management and research. Accomplished entrepreneur, consultant and business owner. My passion is to help individuals improve their financial literacy and investing skills. Besides writing for SeekingAlpha and Advisor Perspectives, I've presented at universities, churches and other community organizations.",http://twitter.com/rwakerly,rwakerly,https://www.linkedin.com/in/ralph-wakerly-a986211/,ralph-wakerly-a986211,,,,45,,,306,237,1.78K,47,2024-10-31
https://seekingalpha.com/author/mike-zaccardi-cfa-cmt,https://static1.seekingalpha.com/images/users_profile/036/131/525/extra_large_pic.png,"Mike Zaccardi, CFA, CMT",,Seeking Alpha Analyst since 2022,,"Freelance Financial Writer | Investments | Markets | Personal Finance | RetirementI create written content used in various formats including articles, blogs, emails, and social media for financial advisors and investment firms in a cost-efficient way. My passion is putting a narrative to financial data. Working with teams that include senior editors, investment strategists, marketing managers, data analysts, and executives, I contribute ideas to help make content relevant, accessible, and measurable. Having expertise in thematic investing, market events, client education, and compelling investment outlooks, I relate to everyday investors in a pithy way. I enjoy analyzing stock market sectors, ETFs, economic data, and broad market conditions, then producing snackable content for various audiences. Macro drivers of asset classes such as stocks, bonds, commodities, currencies, and crypto excite me. My thing is communicating finance with an educational and creative style. I also believe in producing evidence-based narratives using empirical data to drive home points. Charts are one of the many tools I leverage to tell a story in a simple but engaging way. I focus on SEO and specific style guides when appropriate.    ",https://twitter.com/MikeZaccardi,MikeZaccardi,https://www.linkedin.com/in/mikezaccardi/,mikezaccardi,,,,1.53K,,3,682,1.47K,6.92K,1,2024-10-31
https://seekingalpha.com/author/matthew-doherty,https://static3.seekingalpha.com/images/users_profile/053/731/215/extra_large_pic.png,Matthew Doherty,,Seeking Alpha Analyst since 2024,,"I am a 3rd-year student studying finance at University with a strong passion for markets and helping others stay informed. I have been consistently following markets for five years, making it a regular part of my life and developing a deep understanding of various investment strategies. I am industry-agnostic, with a strong focus on identifying and analyzing transformative technologies that have the potential to disrupt traditional markets and drive significant innovation across various sectors. My investment approach is centered around value investments with medium to long-term growth horizons, aiming to identify opportunities that offer substantial upside while maintaining a disciplined approach to risk management. I am actively building towards a career in equity research, with the aim of supporting everyday people’s investments by delivering high-quality insights that contribute to prudent and well-informed decision-making. In addition to my academic pursuits, I have a strong interest in understanding how global trends impact market dynamics and long-term investment opportunities. I have enjoyed reading others' work on Seeking Alpha for a long time and consider it the premier platform for individuals passionate about investment research. Writing on Seeking Alpha allows me to share my insights, engage with a knowledgeable community, and help others make better investment choices.",None,None,None,None,,,,1,,,,,5,1,2024-10-31
https://seekingalpha.com/author/td-wealth,https://static3.seekingalpha.com/images/users_profile/040/845/635/extra_large_pic.png,TD Wealth,,Seeking Alpha Analyst since 2015,,"TD Wealth is an integral part of the TD Bank Group, which has approximately 24 million customers worldwide, 85,000 employees and CDN $1 trillion in assets on April 30, 2015.
In Canada, TD Wealth services customers through:
· TD Direct Investing which provides clients access to the information, tools and support that empower them to invest for themselves with confidence.
· TD Wealth Private Client Group, which provides discretionary wealth management for high net worth clients and businesses.
· TD Wealth Private Investment Advice provides full service brokerage for investors who want a high level of tailored advice and solutions.
· TD Wealth Financial Planning develops and implements a financial plan for individual clients.
At TD Wealth, whether you invest yourself or benefit from the knowledge provided by your advisor, you gain access to some of the industry's most highly regarded investment analysts, economists and market strategists.",None,None,None,None,,,,1.16K,,,,,4.79K,1,2024-10-31
https://seekingalpha.com/author/wolf-richter,https://static3.seekingalpha.com/images/users_profile/003/322/011/extra_large_pic.png,Wolf Richter,,Seeking Alpha Analyst since 2014,Wolf Street Corp.,"Wolf Richter is the analyst at, and the publisher of, WOLF STREET, where he discusses business, finance, and money. Core focus: Federal Reserve, credits, equities, residential and commercial real estate, the auto industry, trade, consumers, and energy. He started this operation in 2011. Prior to that, he worked for 20 years in C-level positions, including 10 years in the auto industry. MBA from the University of Texas at Austin.",None,None,None,None,,,,864,,,4,,4.65K,3,2024-10-31
https://seekingalpha.com/author/power-hedge,https://static.seekingalpha.com/images/users_profile/000/695/520/extra_large_pic.png,Power Hedge,Investing Group Leader,Seeking Alpha Analyst since 2010,"Powerhedge, llc","Power Hedge has been covering both traditional and renewable energy since 2010. He targets primarily international companies of all sizes that hold a competitive advantage and pay dividends with strong yields.
He is the leader of the investing group Energy Profits in Dividends where he focuses on generating income through energy stocks and CEFs while managing risk through options. He also provides micro and macro-analysis of both domestic and international energy companie. Learn more.",https://twitter.com/PowerhedgeG,PowerhedgeG,None,None,Energy Profits in Dividends,In-depth Research on underfollowed dividend stocks with 7%+ yields,,2.74K,576,36,2.51K,1.74K,15.31K,33,2024-10-31
https://seekingalpha.com/author/steven-cress-quant-team,https://static.seekingalpha.com/images/users_profile/050/113/560/extra_large_pic.png,"Steven Cress, Quant Team",,Seeking Alpha Analyst since 2020,Seeking Alpha,"Steven Cress is VP of Quantitative Strategy and Market Data at Seeking Alpha. Steve is also the creator of the platform’s quantitative stock rating system and many of the analytical tools on Seeking Alpha. His contributions form the cornerstone of the Seeking Alpha Quant Rating system, designed to interpret data for investors and offer insights on investment directions, thereby saving valuable time for users. He is also the Founder and Co-Manager of Alpha Picks, a systematic stock recommendation tool designed to help long-term investors create a best-in-class portfolio.Steve is passionate and dedicated to removing emotional biases from investment decisions. Utilizing a data-driven approach, he leverages sophisticated algorithms and technologies to simplify complex, laborious investment research, creating an easy-to-follow, daily updated grading system for stock trading recommendations.Steve was previously the Founder and CEO of CressCap Investment Research until its acquisition by Seeking Alpha in 2018 for its unparalleled quant analysis and market data capabilities. Prior to that, he had also founded the quant hedge fund Cress Capital Management, after spending most of his career running a proprietary trading desk at Morgan Stanley and leading international business development at Northern Trust.With over 30 years of experience in equity research, quantitative strategies, and portfolio management, Steve is well-positioned to speak on a wide range of investment topics.",None,None,None,None,Alpha Picks,"Simple, proven quant stock selection for long-term investing.",,287,1,3,1.16K,1.28K,51.77K,21,2024-10-31
https://seekingalpha.com/author/oriol-madaula,https://static2.seekingalpha.com/images/users_profile/059/332/838/extra_large_pic.png,Oriol Madaula,,Seeking Alpha Analyst since 2023,,"Oriol Madaula is an experienced actuary with a strong interest in value investing and a practical approach to the financial world. He holds a Master's degree in Actuarial and Financial Sciences from the University of Barcelona. With a background in the insurance and financial sectors, he has also ventured into consultancy and banking roles in Spain and the United Kingdom. Oriol's investment approach is distinctly centered on value investing, with a particular focus on the shipping sector and a macroeconomic perspective. He manages both long and short positions and employs options for hedghing proposoes and to optimize investment returns.",https://www.twitter.com/Oriol_Mad,Oriol_Mad,None,None,,,,22,,,107,90,469,3,2024-10-31
https://seekingalpha.com/author/khaveen-investments,https://static2.seekingalpha.com/images/users_profile/049/636/850/extra_large_pic.png,Khaveen Investments,,Seeking Alpha Analyst since 2018,Khaveen investments,"Khaveen Investments is a Macroquantamental Hedge Fund managing a portfolio of globally diversified investments. With a vested interest in hundreds of investments spanning diverse asset classes, countries, sectors, and industries, we wield a multifaceted investment approach that combines top-down and bottom-up methodologies, integrating three core investment strategies: global macro, fundamental, and quantitative strategies. We serve accredited investors throughout the globe, which include HNW Individuals, Corporates, Associations, and Institutions. At the heart of our investment prowess lies specialized expertise in cutting-edge technologies that are reshaping the fabric of numerous industries. Our strategic focus revolves around the transformative fields of Artificial Intelligence, Cloud Computing, 5G, Autonomous & Electric Vehicles, FinTech, Augmented & Virtual Reality, and the Internet of Things.www.khaveen.com",None,None,https://www.linkedin.com/company/khaveen-investments,khaveen-investments,,,,460,,,,1.49K,7.41K,12,2024-10-31
https://seekingalpha.com/author/selendis-research,https://static.seekingalpha.com/images/users_profile/059/780/092/extra_large_pic.png,Selendis Research,,Seeking Alpha Analyst since 2024,,"With over 7 years of experience in the buy-side, my investment philosophy is rooted in both fundamental bottom-up analysis and quantitative modelling. My forte lies in identifying perception gaps to capitalize on over-pessimism and excessive exuberance. My analysis will concentrate on unique trading opportunities influenced by the macroeconomic landscape and in-depth fundamental research on companies exhibiting signs of dislocation or potential perception gaps ripe for us to capitalize on. I aim to share my analytical passion, engage with like-minded investors, and spark constructive dialogue within the Seeking Alpha community.",None,None,None,None,,,,20,,,26,53,113,4,2024-10-31
https://seekingalpha.com/author/the-long-view-investor,https://static.seekingalpha.com/images/users_profile/058/073/848/extra_large_pic.png,The Long View Investor,,Seeking Alpha Analyst since 2023,,"I usually invest with a long-term time horizon of 5-10 years, and I write about stocks with that timeline in mind. I tend to cover companies that sell physical products, but I am otherwise open to covering any security in any industry. Throughout it all, my main motivation is to create and write up long ideas that investors may not be considering. Not a financial advisor. Readers should do their own due diligence before making any investment decisions regarding any securities covered or mentioned.",https://twitter.com/lng_vw_invstr,lng_vw_invstr,https://www.linkedin.com/in/long-view-094ab026b/,long-view-094ab026b,,,,26,,,1.3K,38,441,8,2024-10-31
https://seekingalpha.com/author/vijar-kohli,https://static1.seekingalpha.com/images/users_profile/040/471/425/extra_large_pic.png,Vijar Kohli,,Seeking Alpha Analyst since 2015,Golden Door,Vijar Kohli is a co-founder of Golden Door. Read more of his investment content at goldendoorasset.com Follow him on Twitter @vijarkohli to stay in touch.,https://twitter.com/VijarKohli,VijarKohli,https://www.linkedin.com/in/vijarkohli/,vijarkohli,,,,20,,11,70,29,190,202,2024-10-31
https://seekingalpha.com/author/the-sunday-investor,https://static.seekingalpha.com/images/users_profile/051/194/860/extra_large_pic.png,The Sunday Investor,,Seeking Alpha Analyst since 2020,The Sunday Investor,"The Sunday Investor has completed all the educational requirements for the Chartered Investment Manager designation and is on track to become a licensed options and derivatives trading advisor. Focusing on U.S. Equity ETFs, The Sunday Investor maintains a comprehensive ETF Database that tracks the performance and fundamentals for nearly 1,000 funds. He is active in the comments section and ready to answer questions about any ETF you might considering. ",https://twitter.com/SundayInvestor,SundayInvestor,None,None,,,,742,,,2.89K,366,6.24K,2,2024-10-31
https://seekingalpha.com/author/gytis-zizys,https://static.seekingalpha.com/images/users_profile/048/589/448/extra_large_pic.png,Gytis Zizys,,Seeking Alpha Analyst since 2023,,"MSc in Finance. Long-term horizon investor mostly with 5-10 year horizon. I like to keep investing simple. I believe a portfolio should consist of a mix of growth, value, and dividend-paying stocks but usually end up looking for value more than anything. I also sell options from time to time.",None,None,None,None,,,,430,,,210,213,2.72K,5,2024-10-31
https://seekingalpha.com/author/sheen-bay-research,https://static2.seekingalpha.com/images/users_profile/050/154/578/extra_large_pic.png,Sheen Bay Research,,Seeking Alpha Analyst since 2019,,Around 10 years of experience covering Banks and Macroeconomics. Passionate about discovering lucrative investments and generating alpha. ,None,None,https://www.linkedin.com/in/shumaila-badar/,shumaila-badar,,,,1.07K,,,31,59,3.28K,10,2024-10-31
https://seekingalpha.com/author/muslim-farooque,https://static.seekingalpha.com/images/users_profile/049/722/200/extra_large_pic.png,Muslim Farooque,,Seeking Alpha Analyst since 2022,,"Muslim Farooque is a leading financial journalist and market analyst with over five years of expertise in covering the stock and cryptocurrency markets. His work has been widely featured on platforms such as Seeking Alpha, InvestorPlace, GuruFocus, BarCharts, TipRanks, and Equities, reaching over 200,000 readers monthly. He delivers data-driven insights that empower investors to make well-informed financial decisions. Muslim is a Chartered Certified Accountant (ACCA), a Fellow Member of ACCA Global, and holds a Bachelor of Science in Applied Accounting and Finance from Oxford Brookes University, UK.",None,None,https://www.linkedin.com/in/ muslim-farooque, muslim-farooque,,,,17,,1,20,9,50,67,2024-10-31
https://seekingalpha.com/author/long-player,https://static2.seekingalpha.com/images/users_profile/001/102/834/extra_large_pic.png,Long Player,Investing Group Leader,Seeking Alpha Analyst since 2015,,"Long Player believes oil and gas is a boom-bust, cyclical industry. It takes patience, and it certainly helps to have experience. He has been focusing on this industry for years. He is a retired CPA, and holds an MBA and MA.
He leads the investing group Oil & Gas Value Research. He looks for under-followed oil companies and out-of-favor midstream companies that offer compelling opportunities. The group includes an active chat room in which Oil & Gas investors discuss recent information and share ideas. Learn more.",None,None,None,None,Oil & Gas Value Research,Get analysis on under-followed Oil & Gas companies with an edge.,9.0,2.1K,1.71K,2,47.33K,28,22.66K,19,2024-10-31
https://seekingalpha.com/author/henrik-alex,https://static1.seekingalpha.com/images/users_profile/000/769/697/extra_large_pic.png,Henrik Alex,Investing Group,Seeking Alpha Analyst since 2015,,"I am mostly a trader engaging in both long and short bets intraday and occasionally over the short- to medium term. My historical focus has been mostly on tech stocks but over the past couple of years I have also started broad coverage of the offshore drilling and supply industry as well as the shipping industry in general (tankers, containers, drybulk). In addition, I am having a close eye on the still nascent fuel cell industry.I am located in Germany and have worked quite some time as an auditor for PricewaterhouseCoopers before becoming a daytrader almost 20 years ago. During this time, I managed to successfully maneuver the burst of the dotcom bubble and the aftermath of the world trade center attacks as well as the subprime crisis.Despite not being a native speaker, I always try to deliver high quality research to followers and the entire Seeking Alpha community.",None,None,None,None,Value Investor's Edge,The ultimate shipping and logistics platform.,109.0,1.17K,2.73K,36,48.37K,63,18.86K,5,2024-10-31
https://seekingalpha.com/author/doug-short,https://static1.seekingalpha.com/images/users_profile/000/144/689/extra_large_pic.png,Doug Short,,Seeking Alpha Analyst since 2010,Advisor perspectives,Advisor Perspectives is a leading interactive publisher for Registered Investment Advisors. Our AP Charts & Analysis portion of our website analyzes economic and market trends.,None,None,None,None,,,,3.05K,,,158,433,6.17K,23,2024-10-31
https://seekingalpha.com/author/j-g-collins,https://static.seekingalpha.com/images/users_profile/044/554/356/extra_large_pic.png,J.G. Collins,,Seeking Alpha Analyst since 2015,The stuyvesant square consultancy,"Before establishing The Stuyvesant Square Consultancy, J.G. Collins spent some 30 years building a career in executive and consulting financial roles, with a particular emphasis in business taxation. His experience spans work for Fortune 100 companies, one of the former “Big Eight” international accounting firms, and client service for large middle-market public accounting firms. He has advised domestic and foreign clients in the tax-efficient structuring of legal entities, effective tax rate planning, mergers and acquisitions, corporate reorganizations, treasury operations, financial instruments, international taxation, tax accounting under GAAP, state and local taxation, and sales and miscellaneous taxes. He has managed countless federal and state tax audits to successful resolutions for clients. His experience spans a diverse array of industries, including private equity, motion pictures and music entertainment, fashion, real estate, publishing, technology development, retail, and oil and gas. Mr. Collins conceived and branded the specialty industry entertainment practice of one of the nation’s leading accounting firms and oversaw the business tax marketing program for business enterprises of another large regional firm. Mr. Collins’ marketing collateral and published articles have been extraordinarily well received because of his ability to present intricate and complex aspects of tax, business, policy, and politics in clear, concise, easily understandable prose devoid of jargon and irrelevant detail. An astute, data-driven observer of business, politics and economics, Mr. Collins has advised political candidates and public officials on campaign, political and policy matters for more than two decades, and has twice been a delegate to his political party’s national quadrennial convention to nominate the American president. His expertise as a champion debater and orator in his student days, along with his savvy marketing expertise, has allowed Mr. Collins to coach private and public sector executives and candidates on public speaking, speech writing, message development and successful business presentations. Campaign collateral he developed for political campaigns has been used in university courses as an “excellent example of persuasive campaign advertising”. Mr. Collins holds degrees in Economics and Accounting from the Stern School of Business, New York University. His elective coursework included a number of political science courses, including International Politics, International Organizations, European Politics and other more basic political science courses.",https://twitter.com/StuySquare,StuySquare,https://www.linkedin.com/company/the-stuyvesant-square-consultancy/?viewAsMember=true,the-stuyvesant-square-consultancy,,,,198,,8,3.7K,960,2.88K,92,2024-10-31
https://seekingalpha.com/author/gary-alexander,https://static1.seekingalpha.com/images/users_profile/033/427/965/extra_large_pic.png,Gary Alexander,,Seeking Alpha Analyst since 2017,,"With combined experience of covering technology companies on Wall Street and working in Silicon Valley, and serving as an outside adviser to several seed-round startups, Gary Alexander has exposure to many of the themes shaping the industry today. He has been a regular contributor on Seeking Alpha since 2017. He has been quoted in many web publications and his articles are syndicated to company pages in popular trading apps like Robinhood.",None,None,None,None,,,,2.84K,,,36,5,29.19K,4,2024-10-31
https://seekingalpha.com/author/political-comments,https://static2.seekingalpha.com/images/users_profile/050/042/294/extra_large_pic.png,Political Comments,,Seeking Alpha Analyst since 2019,Seeking alpha,,None,None,None,None,,,,1.86K,,3,1.58K,4,4.65K,5,2024-10-31
